"X1","X2","X3"
384490,"default",2012-05-01
384491,"default",2012-08-01
384502,"default",2012-05-01
384506,"default",2012-05-01
384529,"default",2012-08-01
384535,"default",2012-05-01
384540,"not default",NA
384543,"default",2012-08-01
384546,"default",2012-05-01
384553,"default",2012-05-01
384554,"default",2012-05-01
384556,"default",2012-05-01
384561,"default",2012-05-01
384563,"default",2012-08-01
384572,"default",2012-07-01
384575,"default",2012-08-01
384598,"default",2012-06-01
384600,"default",2012-05-01
384603,"default",2012-06-01
384613,"default",2012-08-01
384626,"default",2012-05-01
384628,"default",2012-07-01
384632,"default",2012-11-01
384635,"default",2012-07-01
384636,"default",2012-08-01
384644,"default",2012-08-01
384652,"default",2012-08-01
384654,"default",2012-05-01
384657,"default",2012-05-01
384659,"default",2012-08-01
384660,"default",2012-08-01
384661,"default",2012-08-01
384662,"default",2012-06-01
384672,"default",2012-08-01
384676,"default",2012-08-01
384688,"default",2012-08-01
384697,"default",2012-08-01
384699,"default",2012-07-01
384700,"default",2012-05-01
384704,"default",2012-07-01
384705,"default",2012-08-01
384710,"default",2012-08-01
384712,"default",2012-08-01
384715,"default",2013-05-01
384717,"default",2012-08-01
384719,"default",2012-08-01
384721,"default",2012-08-01
384722,"default",2012-06-01
384725,"default",2012-06-01
384726,"default",2012-05-01
384730,"default",2012-08-01
384735,"default",2012-07-01
384737,"default",2012-07-01
384740,"default",2012-07-01
384751,"default",2012-06-01
384760,"default",2012-08-01
384763,"default",2012-08-01
384768,"default",2012-08-01
384777,"default",2012-07-01
384780,"default",2012-09-01
384789,"default",2012-06-01
384791,"default",2012-06-01
384792,"default",2012-08-01
384798,"default",2012-08-01
384799,"default",2012-08-01
384800,"default",2012-08-01
384806,"default",2012-08-01
384810,"default",2012-08-01
384811,"default",2012-08-01
384813,"default",2012-08-01
384818,"default",2012-08-01
384827,"default",2012-05-01
384832,"default",2012-06-01
384837,"default",2012-07-01
384838,"default",2012-06-01
384844,"default",2012-05-01
384846,"default",2012-08-01
384856,"default",2012-08-01
384867,"default",2012-05-01
384869,"default",2012-08-01
384875,"default",2012-08-01
384876,"not default",NA
384886,"default",2012-08-01
384895,"default",2012-05-01
384906,"default",2012-08-01
384908,"default",2012-06-01
384912,"default",2012-05-01
384919,"default",2012-08-01
384921,"default",2012-06-01
384924,"default",2012-05-01
384927,"not default",NA
384935,"default",2012-05-01
384941,"default",2012-05-01
384943,"default",2012-08-01
384946,"default",2012-06-01
384947,"default",2012-06-01
384948,"default",2012-08-01
384950,"default",2012-08-01
384951,"default",2012-08-01
384953,"default",2012-08-01
384954,"default",2012-06-01
384955,"default",2012-08-01
384958,"default",2012-06-01
384963,"default",2012-04-01
384964,"default",2012-08-01
384968,"not default",NA
384973,"default",2012-06-01
384976,"default",2012-08-01
384977,"default",2012-06-01
384978,"default",2012-08-01
384980,"default",2012-08-01
384981,"default",2012-08-01
384982,"default",2012-05-01
384983,"not default",NA
384988,"default",2012-08-01
384992,"default",2012-08-01
384994,"default",2012-05-01
384995,"default",2012-08-01
385009,"default",2012-06-01
385018,"default",2012-08-01
385021,"default",2012-08-01
385023,"not default",NA
385026,"default",2012-08-01
385027,"default",2012-06-01
385030,"not default",NA
385031,"default",2012-08-01
385034,"default",2012-05-01
385038,"default",2012-08-01
385040,"default",2012-05-01
385045,"not default",NA
385050,"default",2012-08-01
385051,"default",2012-06-01
385054,"default",2012-06-01
385078,"default",2012-05-01
385091,"default",2012-06-01
385098,"default",2012-06-01
385106,"default",2012-06-01
385108,"default",2012-06-01
385113,"default",2012-06-01
385117,"default",2012-10-01
385121,"default",2012-08-01
385122,"default",2012-06-01
385124,"default",2012-08-01
385127,"default",2012-08-01
385132,"default",2012-09-01
385141,"default",2012-08-01
385142,"default",2012-08-01
385148,"default",2012-06-01
385153,"default",2012-05-01
385156,"default",2012-05-01
385165,"default",2012-08-01
385181,"default",2012-06-01
385184,"default",2012-08-01
385189,"default",2012-06-01
385195,"default",2012-06-01
385198,"default",2012-06-01
385206,"default",2012-06-01
385223,"default",2012-06-01
385240,"default",2012-08-01
385243,"default",2012-08-01
385244,"default",2012-06-01
385246,"default",2012-06-01
385247,"default",2012-06-01
385262,"default",2012-07-01
385265,"default",2012-05-01
385272,"default",2012-05-01
385286,"default",2013-05-01
385292,"default",2012-06-01
385297,"default",2012-08-01
385298,"default",2012-08-01
385299,"default",2012-05-01
385302,"default",2012-08-01
385307,"default",2012-08-01
385308,"default",2012-08-01
385309,"default",2012-08-01
385312,"default",2012-08-01
385314,"default",2012-08-01
385316,"default",2012-08-01
385325,"default",2012-07-01
385338,"default",2012-08-01
385339,"default",2012-08-01
385342,"default",2012-07-01
385343,"default",2012-08-01
385349,"default",2012-08-01
385356,"default",2013-04-01
385357,"default",2012-06-01
385380,"default",2012-08-01
385381,"default",2012-08-01
385383,"default",2012-08-01
385388,"default",2012-06-01
385396,"default",2012-07-01
385401,"default",2012-06-01
385404,"default",2012-08-01
385407,"default",2012-08-01
385414,"default",2012-06-01
385422,"default",2012-06-01
385424,"default",2012-06-01
385431,"default",2012-08-01
385432,"default",2012-06-01
385434,"default",2012-05-01
385437,"default",2012-08-01
385441,"default",2012-08-01
385443,"not default",NA
385444,"default",2012-08-01
385446,"not default",NA
385448,"default",2012-08-01
385449,"default",2012-08-01
385450,"default",2012-08-01
385453,"default",2012-05-01
385461,"default",2012-08-01
385462,"default",2012-08-01
385468,"default",2012-08-01
385471,"default",2012-08-01
385472,"default",2012-05-01
385473,"default",2012-08-01
385474,"default",2012-08-01
385477,"default",2012-08-01
385481,"default",2012-07-01
385482,"default",2012-08-01
385484,"default",2012-08-01
385489,"default",2012-08-01
385492,"default",2012-08-01
385495,"default",2012-08-01
385497,"default",2012-07-01
385500,"default",2012-08-01
385503,"default",2012-08-01
385505,"default",2012-08-01
385509,"default",2012-08-01
385514,"default",2012-08-01
385515,"default",2012-08-01
385516,"default",2012-08-01
385535,"default",2012-08-01
385540,"default",2012-07-01
385545,"default",2012-08-01
385549,"not default",NA
385551,"default",2012-06-01
385552,"default",2012-08-01
385557,"default",2012-08-01
385564,"default",2012-05-01
385567,"default",2012-08-01
385568,"default",2012-08-01
385569,"default",2012-07-01
385570,"not default",NA
385572,"default",2012-09-01
385579,"default",2012-08-01
385580,"not default",NA
385591,"default",2012-06-01
385608,"default",2012-05-01
385612,"default",2012-06-01
385613,"default",2012-05-01
385614,"default",2012-05-01
385616,"default",2012-05-01
385622,"default",2012-08-01
385624,"default",2012-05-01
385635,"default",2012-05-01
385636,"default",2012-05-01
385642,"default",2012-05-01
385645,"default",2012-05-01
385647,"not default",NA
385649,"default",2012-08-01
385655,"default",2012-08-01
385659,"default",2012-08-01
385662,"default",2012-06-01
385663,"default",2012-08-01
385666,"default",2012-08-01
385668,"default",2012-12-01
385676,"default",2012-07-01
385678,"default",2012-08-01
385679,"default",2012-08-01
385680,"default",2012-06-01
385690,"default",2012-08-01
385706,"default",2012-08-01
385714,"default",2012-05-01
385740,"default",2012-08-01
385762,"default",2012-11-01
385771,"default",2012-07-01
385772,"default",2012-05-01
385782,"default",2012-05-01
385787,"default",2012-06-01
385789,"default",2012-06-01
385791,"default",2012-05-01
385792,"default",2012-07-01
385793,"default",2012-06-01
385795,"default",2012-06-01
385800,"default",2012-05-01
385810,"default",2012-09-01
385813,"default",2012-06-01
385817,"default",2012-06-01
385819,"default",2012-08-01
385829,"default",2012-05-01
385830,"default",2012-08-01
385832,"default",2012-05-01
385839,"default",2013-04-01
385847,"default",2012-06-01
385850,"default",2012-05-01
385851,"default",2012-07-01
385853,"not default",NA
385854,"default",2012-08-01
385855,"not default",NA
385857,"default",2012-05-01
385859,"not default",NA
385863,"default",2012-05-01
385864,"default",2012-08-01
385867,"default",2012-08-01
385875,"default",2012-08-01
385876,"default",2012-05-01
385880,"default",2012-08-01
385884,"default",2012-08-01
385887,"default",2012-06-01
385888,"default",2012-07-01
385893,"default",2012-06-01
385894,"default",2012-08-01
385895,"default",2012-09-01
385904,"default",2012-08-01
385906,"default",2012-05-01
385915,"default",2012-06-01
385931,"default",2012-06-01
385939,"default",2012-08-01
385940,"default",2012-06-01
385944,"default",2012-08-01
385945,"default",2012-08-01
385949,"default",2012-06-01
385950,"default",2012-07-01
385951,"default",2012-06-01
385953,"default",2012-06-01
385954,"default",2012-08-01
385955,"default",2012-07-01
385956,"default",2012-06-01
385957,"default",2012-08-01
385961,"default",2012-07-01
385966,"default",2012-08-01
385967,"default",2012-08-01
385970,"not default",NA
385997,"default",2012-08-01
386001,"default",2012-08-01
386002,"default",2012-07-01
386003,"default",2012-08-01
386014,"default",2012-08-01
386017,"default",2012-08-01
386027,"default",2012-06-01
386028,"default",2012-08-01
386033,"default",2012-08-01
386037,"default",2012-07-01
386042,"default",2012-08-01
386043,"default",2012-08-01
386044,"default",2012-08-01
386048,"default",2012-07-01
386049,"default",2012-06-01
386050,"default",2012-08-01
386052,"default",2012-08-01
386053,"default",2012-08-01
386057,"default",2012-08-01
386062,"default",2012-08-01
386064,"default",2012-08-01
386065,"not default",NA
386067,"default",2012-08-01
386072,"default",2012-08-01
386077,"default",2012-08-01
386081,"default",2012-05-01
386083,"default",2012-07-01
386091,"default",2012-08-01
386096,"default",2012-08-01
386099,"default",2012-06-01
386100,"not default",NA
386110,"default",2012-05-01
386111,"default",2012-08-01
386116,"default",2012-05-01
386125,"default",2012-06-01
386126,"default",2012-05-01
386132,"default",2012-05-01
386136,"default",2012-07-01
386139,"default",2012-06-01
386143,"default",2012-06-01
386144,"default",2012-05-01
386145,"default",2012-06-01
386150,"default",2012-05-01
386156,"default",2012-09-01
386163,"default",2012-06-01
386171,"default",2012-05-01
386177,"default",2012-05-01
386184,"not default",NA
386189,"default",2012-07-01
386190,"default",2012-08-01
386196,"not default",NA
386197,"default",2012-08-01
386199,"not default",NA
386200,"default",2012-10-01
386217,"default",2012-05-01
386222,"default",2012-05-01
386224,"default",2012-04-01
386227,"default",2012-08-01
386244,"default",2012-05-01
386245,"default",2012-08-01
386250,"default",2012-05-01
386253,"default",2012-08-01
386266,"default",2012-05-01
386269,"default",2012-06-01
386271,"default",2012-06-01
386273,"default",2012-09-01
386278,"default",2012-08-01
386283,"default",2012-08-01
386285,"default",2012-06-01
386287,"default",2012-08-01
386290,"default",2012-08-01
386291,"default",2012-08-01
386293,"default",2012-09-01
386302,"default",2012-09-01
386306,"default",2012-08-01
386310,"default",2012-07-01
386315,"default",2012-05-01
386319,"default",2012-07-01
386320,"default",2012-05-01
386321,"default",2012-07-01
386327,"default",2012-06-01
386329,"default",2012-07-01
386333,"default",2012-05-01
386334,"default",2012-10-01
386335,"default",2012-08-01
386338,"not default",NA
386343,"default",2012-08-01
386347,"not default",NA
386348,"default",2012-08-01
386355,"default",2012-08-01
386360,"default",2012-09-01
386362,"default",2012-08-01
386372,"default",2012-08-01
386383,"default",2012-08-01
386405,"default",2012-08-01
386409,"default",2012-08-01
386413,"default",2012-07-01
386435,"default",2012-08-01
386442,"default",2012-08-01
386444,"default",2012-08-01
386446,"default",2012-08-01
386453,"default",2012-08-01
386454,"default",2012-05-01
386462,"default",2012-07-01
386465,"default",2012-08-01
386470,"default",2012-08-01
386471,"not default",NA
386475,"default",2012-08-01
386485,"default",2012-07-01
386492,"default",2012-08-01
386495,"default",2012-08-01
386503,"default",2012-08-01
386506,"default",2012-07-01
386516,"default",2012-08-01
386526,"default",2012-08-01
386532,"default",2012-08-01
386543,"default",2012-08-01
386546,"default",2012-08-01
386553,"not default",NA
386556,"default",2012-08-01
386561,"default",2012-08-01
386562,"default",2012-06-01
386565,"default",2012-08-01
386567,"default",2012-08-01
386587,"default",2012-06-01
386588,"default",2012-07-01
386592,"default",2012-08-01
386599,"default",2012-08-01
386627,"default",2012-05-01
386640,"default",2012-08-01
386646,"not default",NA
386650,"not default",NA
386657,"not default",NA
386659,"default",2012-08-01
386662,"not default",NA
386664,"not default",NA
386665,"default",2012-08-01
386671,"default",2012-08-01
386674,"not default",NA
386680,"not default",NA
386705,"default",2012-06-01
386708,"default",2012-06-01
386712,"default",2014-02-01
386718,"default",2012-08-01
386719,"default",2012-07-01
386720,"default",2012-08-01
386728,"default",2012-08-01
386729,"default",2012-08-01
386735,"default",2012-09-01
386741,"default",2012-05-01
386743,"default",2012-06-01
386745,"default",2012-06-01
386765,"default",2012-05-01
386771,"default",2012-06-01
386774,"default",2012-08-01
386788,"default",2012-08-01
386793,"default",2012-08-01
386796,"default",2012-08-01
386800,"default",2012-08-01
386809,"default",2013-02-01
386817,"default",2012-07-01
386824,"default",2012-08-01
386825,"default",2012-05-01
386831,"default",2012-08-01
386835,"default",2012-07-01
386838,"default",2012-10-01
386853,"default",2012-08-01
386855,"not default",NA
386858,"default",2012-07-01
386866,"default",2012-08-01
386876,"default",2012-08-01
386877,"default",2012-12-01
386880,"default",2012-08-01
386881,"default",2012-07-01
386888,"default",2012-08-01
386892,"default",2013-01-01
386894,"default",2012-06-01
386896,"default",2012-08-01
386902,"default",2012-06-01
386904,"default",2012-08-01
386908,"default",2012-08-01
386912,"default",2012-08-01
386913,"default",2012-08-01
386916,"default",2012-05-01
386923,"default",2012-08-01
386926,"default",2012-07-01
386933,"default",2012-05-01
386948,"default",2012-08-01
386952,"default",2012-05-01
386962,"default",2012-05-01
386963,"default",2012-09-01
386966,"default",2012-07-01
386974,"default",2012-05-01
386975,"default",2012-08-01
386979,"default",2012-08-01
