"","X1","X2","X3"
"81974",352206,"not default",NA
"81975",352210,"not default",NA
"81976",352212,"not default",NA
"81977",352215,"not default",NA
"81978",352216,"not default",NA
"81979",352219,"not default",NA
"81980",352227,"not default",NA
"81981",352240,"not default",NA
"81982",352243,"not default",NA
"81983",352244,"not default",NA
"81984",352245,"not default",NA
"81985",352249,"not default",NA
"81986",352251,"not default",NA
"81987",352253,"not default",NA
"81988",352255,"not default",NA
"81989",352256,"not default",NA
"81990",352257,"not default",NA
"81991",352258,"not default",NA
"81992",352259,"not default",NA
"81993",352260,"not default",NA
"81994",352268,"not default",NA
"81995",352271,"not default",NA
"81996",352272,"not default",NA
"81997",352274,"not default",NA
"81998",352278,"not default",NA
"81999",352279,"not default",NA
"82000",352283,"not default",NA
"82001",352296,"not default",NA
"82002",352297,"not default",NA
"82003",352300,"not default",NA
"82004",352301,"not default",NA
"82005",352307,"not default",NA
"82006",352313,"not default",NA
"82007",352315,"not default",NA
"82008",352316,"not default",NA
"82009",352317,"not default",NA
"82010",352319,"not default",NA
"82011",352320,"not default",NA
"82012",352321,"not default",NA
"82013",352322,"not default",NA
"82014",352325,"default",2012-06-01
"82015",352331,"not default",NA
"82016",352332,"not default",NA
"82017",352334,"not default",NA
"82018",352335,"not default",NA
"82019",352336,"not default",NA
"82020",352337,"not default",NA
"82021",352338,"not default",NA
"82022",352345,"not default",NA
"82023",352347,"not default",NA
"82024",352348,"not default",NA
"82025",352349,"not default",NA
"82026",352352,"not default",NA
"82027",352354,"not default",NA
"82028",352356,"not default",NA
"82029",352357,"not default",NA
"82030",352358,"not default",NA
"82031",352359,"default",2012-06-01
"82032",352364,"not default",NA
"82033",352367,"not default",NA
"82034",352370,"not default",NA
"82035",352371,"not default",NA
"82036",352372,"default",2012-06-01
"82037",352374,"not default",NA
"82038",352383,"default",2012-06-01
"82039",352384,"not default",NA
"82040",352386,"not default",NA
"82041",352391,"not default",NA
"82042",352396,"not default",NA
"82043",352397,"not default",NA
"82044",352400,"not default",NA
"82045",352401,"not default",NA
"82046",352403,"not default",NA
"82047",352408,"not default",NA
"82048",352409,"not default",NA
"82049",352412,"not default",NA
"82050",352419,"not default",NA
"82051",352420,"not default",NA
"82052",352428,"not default",NA
"82053",352444,"not default",NA
"82054",352467,"default",2012-06-01
"82055",352470,"not default",NA
"82056",352478,"not default",NA
"82057",352481,"not default",NA
"82058",352491,"not default",NA
"82059",352492,"not default",NA
"82060",352493,"not default",NA
"82061",352501,"not default",NA
"82062",352505,"not default",NA
"82063",352506,"not default",NA
"82064",352507,"not default",NA
"82065",352518,"default",2012-06-01
"82066",352526,"not default",NA
"82067",352533,"not default",NA
"82068",352535,"not default",NA
"82069",352536,"not default",NA
"82070",352537,"not default",NA
"82071",352540,"not default",NA
"82072",352545,"not default",NA
"82073",352552,"not default",NA
"82074",352553,"default",2012-06-01
"82075",352557,"not default",NA
"82076",352559,"not default",NA
"82077",352563,"default",2012-06-01
"82078",352568,"not default",NA
"82079",352571,"not default",NA
"82080",352577,"not default",NA
"82081",352579,"not default",NA
"82082",352581,"not default",NA
"82083",352583,"not default",NA
"82084",352584,"not default",NA
"82085",352585,"not default",NA
"82086",352587,"not default",NA
"82087",352588,"not default",NA
"82088",352596,"not default",NA
"82089",352600,"not default",NA
"82090",352604,"not default",NA
"82091",352606,"not default",NA
"82092",352608,"not default",NA
"82093",352611,"not default",NA
"82094",352612,"not default",NA
"82095",352615,"not default",NA
"82096",352625,"not default",NA
"82097",352627,"not default",NA
"82098",352636,"not default",NA
"82099",352638,"not default",NA
"82100",352640,"not default",NA
"82101",352645,"not default",NA
"82102",352653,"not default",NA
"82103",352664,"not default",NA
"82104",352665,"not default",NA
"82105",352671,"not default",NA
"82106",352679,"not default",NA
"82107",352682,"not default",NA
"82108",352696,"not default",NA
"82109",352702,"not default",NA
"82110",352705,"not default",NA
"82111",352706,"not default",NA
"82112",352718,"not default",NA
"82113",352721,"not default",NA
"82114",352731,"not default",NA
"82115",352732,"not default",NA
"82116",352736,"not default",NA
"82117",352744,"not default",NA
"82118",352746,"not default",NA
"82119",352749,"not default",NA
"82120",352754,"not default",NA
"82121",352755,"not default",NA
"82122",352759,"default",2012-06-01
"82123",352761,"not default",NA
"82124",352766,"not default",NA
"82125",352767,"not default",NA
"82126",352774,"not default",NA
"82127",352786,"not default",NA
"82128",352789,"not default",NA
"82129",352797,"not default",NA
"82130",352801,"not default",NA
"82131",352802,"default",2012-06-01
"82132",352809,"not default",NA
"82133",352812,"not default",NA
"82134",352814,"not default",NA
"82135",352816,"not default",NA
"82136",352823,"not default",NA
"82137",352825,"not default",NA
"82138",352827,"not default",NA
"82139",352828,"not default",NA
"82140",352833,"not default",NA
"82141",352835,"not default",NA
"82142",352837,"not default",NA
"82143",352838,"not default",NA
"82144",352839,"not default",NA
"82145",352841,"not default",NA
"82146",352842,"not default",NA
"82147",352844,"not default",NA
"82148",352846,"not default",NA
"82149",352853,"not default",NA
"82150",352857,"not default",NA
"82151",352859,"not default",NA
"82152",352861,"not default",NA
"82153",352865,"not default",NA
"82154",352867,"not default",NA
"82155",352878,"default",2012-06-01
"82156",352880,"not default",NA
"82157",352883,"not default",NA
"82158",352885,"not default",NA
"82159",352886,"not default",NA
"82160",352887,"not default",NA
"82161",352889,"not default",NA
"82162",352891,"not default",NA
"82163",352894,"not default",NA
"82164",352896,"not default",NA
"82165",352907,"not default",NA
"82166",352909,"not default",NA
"82167",352914,"not default",NA
"82168",352916,"default",2012-06-01
"82169",352917,"not default",NA
"82170",352918,"not default",NA
"82171",352922,"not default",NA
"82172",352924,"not default",NA
"82173",352925,"not default",NA
"82174",352931,"not default",NA
"82175",352932,"not default",NA
"82176",352936,"not default",NA
"82177",352941,"not default",NA
"82178",352943,"not default",NA
"82179",352945,"not default",NA
"82180",352950,"not default",NA
"82181",352951,"not default",NA
"82182",352956,"not default",NA
"82183",352959,"not default",NA
"82184",352962,"not default",NA
"82185",352969,"not default",NA
"82186",352970,"not default",NA
"82187",352974,"not default",NA
"82188",352977,"not default",NA
"82189",352978,"not default",NA
"82190",352985,"not default",NA
"82191",352989,"not default",NA
"82192",352995,"not default",NA
"82193",353006,"not default",NA
"82194",353008,"not default",NA
"82195",353013,"not default",NA
"82196",353016,"not default",NA
"82197",353017,"not default",NA
"82198",353020,"not default",NA
"82199",353021,"not default",NA
"82200",353024,"not default",NA
"82201",353028,"not default",NA
"82202",353030,"not default",NA
"82203",353033,"not default",NA
"82204",353035,"not default",NA
"82205",353042,"not default",NA
"82206",353044,"not default",NA
"82207",353046,"not default",NA
"82208",353048,"not default",NA
"82209",353049,"not default",NA
"82210",353050,"not default",NA
"82211",353051,"not default",NA
"82212",353052,"not default",NA
"82213",353054,"not default",NA
"82214",353059,"not default",NA
"82215",353062,"not default",NA
"82216",353065,"not default",NA
"82217",353066,"not default",NA
"82218",353067,"not default",NA
"82219",353074,"not default",NA
"82220",353080,"not default",NA
"82221",353081,"not default",NA
"82222",353082,"not default",NA
"82223",353083,"not default",NA
"82224",353085,"not default",NA
"82225",353086,"not default",NA
"82226",353087,"not default",NA
"82227",353088,"not default",NA
"82228",353094,"not default",NA
"82229",353095,"not default",NA
"82230",353096,"not default",NA
"82231",353098,"not default",NA
"82232",353099,"not default",NA
"82233",353101,"not default",NA
"82234",353109,"not default",NA
"82235",353112,"not default",NA
"82236",353114,"not default",NA
"82237",353123,"not default",NA
"82238",353124,"not default",NA
"82239",353127,"not default",NA
"82240",353129,"not default",NA
"82241",353131,"not default",NA
"82242",353134,"not default",NA
"82243",353145,"not default",NA
"82244",353151,"not default",NA
"82245",353155,"not default",NA
"82246",353156,"not default",NA
"82247",353158,"not default",NA
"82248",353166,"not default",NA
"82249",353170,"not default",NA
"82250",353172,"not default",NA
"82251",353173,"not default",NA
"82252",353174,"not default",NA
"82253",353179,"not default",NA
"82254",353182,"not default",NA
"82255",353193,"not default",NA
"82256",353197,"not default",NA
"82257",353198,"not default",NA
"82258",353208,"not default",NA
"82259",353216,"not default",NA
"82260",353218,"not default",NA
"82261",353221,"not default",NA
"82262",353223,"not default",NA
"82263",353225,"not default",NA
"82264",353226,"not default",NA
"82265",353229,"not default",NA
"82266",353231,"not default",NA
"82267",353234,"not default",NA
"82268",353239,"not default",NA
"82269",353246,"not default",NA
"82270",353251,"not default",NA
"82271",353255,"not default",NA
"82272",353257,"not default",NA
"82273",353258,"not default",NA
"82274",353262,"not default",NA
"82275",353266,"not default",NA
"82276",353268,"not default",NA
"82277",353270,"not default",NA
"82278",353276,"not default",NA
"82279",353277,"not default",NA
"82280",353278,"not default",NA
"82281",353283,"not default",NA
"82282",353287,"not default",NA
"82283",353290,"not default",NA
"82284",353292,"not default",NA
"82285",353294,"not default",NA
"82286",353297,"not default",NA
"82287",353301,"not default",NA
"82288",353303,"not default",NA
"82289",353312,"not default",NA
"82290",353318,"not default",NA
"82291",353322,"not default",NA
"82292",353325,"not default",NA
"82293",353326,"not default",NA
"82294",353332,"not default",NA
"82295",353335,"not default",NA
"82296",353337,"not default",NA
"82297",353339,"not default",NA
"82298",353341,"not default",NA
"82299",353344,"not default",NA
"82300",353348,"not default",NA
"82301",353351,"not default",NA
"82302",353352,"not default",NA
"82303",353354,"not default",NA
"82304",353375,"not default",NA
"82305",353382,"not default",NA
"82306",353384,"not default",NA
"82307",353391,"not default",NA
"82308",353392,"not default",NA
"82309",353393,"not default",NA
"82310",353397,"not default",NA
"82311",353400,"not default",NA
"82312",353404,"not default",NA
"82313",353408,"not default",NA
"82314",353409,"not default",NA
"82315",353416,"not default",NA
"82316",353417,"not default",NA
"82317",353419,"not default",NA
"82318",353421,"not default",NA
"82319",353422,"not default",NA
"82320",353425,"not default",NA
"82321",353426,"not default",NA
"82322",353427,"not default",NA
"82323",353428,"not default",NA
"82324",353429,"not default",NA
"82325",353430,"not default",NA
"82326",353434,"default",2012-06-01
"82327",353441,"not default",NA
"82328",353442,"not default",NA
"82329",353455,"not default",NA
"82330",353459,"not default",NA
"82331",353463,"not default",NA
"82332",353464,"not default",NA
"82333",353465,"not default",NA
"82334",353477,"not default",NA
"82335",353478,"not default",NA
"82336",353482,"not default",NA
"82337",353483,"not default",NA
"82338",353486,"not default",NA
"82339",353493,"not default",NA
"82340",353494,"not default",NA
"82341",353495,"not default",NA
"82342",353500,"not default",NA
"82343",353505,"not default",NA
"82344",353507,"not default",NA
"82345",353508,"not default",NA
"82346",353511,"not default",NA
"82347",353512,"not default",NA
"82348",353513,"not default",NA
"82349",353515,"not default",NA
"82350",353517,"not default",NA
"82351",353518,"not default",NA
"82352",353526,"not default",NA
"82353",353529,"not default",NA
"82354",353533,"not default",NA
"82355",353535,"not default",NA
"82356",353542,"not default",NA
"82357",353544,"default",2012-06-01
"82358",353552,"not default",NA
"82359",353554,"not default",NA
"82360",353555,"not default",NA
"82361",353556,"default",2012-06-01
"82362",353558,"default",2012-06-01
"82363",353560,"not default",NA
"82364",353561,"default",2012-06-01
"82365",353562,"not default",NA
"82366",353567,"not default",NA
"82367",353575,"not default",NA
"82368",353583,"not default",NA
"82369",353586,"not default",NA
"82370",353587,"not default",NA
"82371",353591,"not default",NA
"82372",353602,"not default",NA
"82373",353604,"not default",NA
"82374",353605,"not default",NA
"82375",353606,"not default",NA
"82376",353609,"not default",NA
"82377",353611,"not default",NA
"82378",353616,"not default",NA
"82379",353632,"not default",NA
"82380",353633,"not default",NA
"82381",353638,"not default",NA
"82382",353640,"not default",NA
"82383",353644,"not default",NA
"82384",353650,"not default",NA
"82385",353654,"not default",NA
"82386",353655,"not default",NA
"82387",353656,"not default",NA
"82388",353660,"not default",NA
"82389",353665,"not default",NA
"82390",353668,"default",2012-06-01
"82391",353673,"not default",NA
"82392",353676,"not default",NA
"82393",353681,"not default",NA
"82394",353682,"not default",NA
"82395",353684,"not default",NA
"82396",353694,"not default",NA
"82397",353695,"not default",NA
"82398",353700,"default",2012-07-01
"82399",353703,"not default",NA
"82400",353713,"not default",NA
"82401",353714,"not default",NA
"82402",353715,"not default",NA
"82403",353741,"not default",NA
"82404",353744,"not default",NA
"82405",353745,"not default",NA
"82406",353746,"not default",NA
"82407",353747,"not default",NA
"82408",353750,"not default",NA
"82409",353751,"not default",NA
"82410",353757,"not default",NA
"82411",353761,"not default",NA
"82412",353762,"not default",NA
"82413",353763,"not default",NA
"82414",353764,"not default",NA
"82415",353767,"not default",NA
"82416",353768,"not default",NA
"82417",353773,"not default",NA
"82418",353775,"not default",NA
"82419",353776,"not default",NA
"82420",353778,"not default",NA
"82421",353783,"not default",NA
"82422",353788,"not default",NA
"82423",353803,"not default",NA
"82424",353805,"not default",NA
"82425",353812,"not default",NA
"82426",353825,"not default",NA
"82427",353830,"not default",NA
"82428",353839,"not default",NA
"82429",353846,"not default",NA
"82430",353852,"not default",NA
"82431",353855,"not default",NA
"82432",353856,"not default",NA
"82433",353858,"not default",NA
"82434",353861,"not default",NA
"82435",353864,"not default",NA
"82436",353872,"not default",NA
"82437",353873,"not default",NA
"82438",353875,"not default",NA
"82439",353876,"not default",NA
"82440",353877,"not default",NA
"82441",353896,"not default",NA
"82442",353902,"not default",NA
"82443",353903,"not default",NA
"82444",353904,"not default",NA
"82445",353909,"not default",NA
"82446",353913,"not default",NA
"82447",353914,"not default",NA
"82448",353918,"not default",NA
"82449",353924,"not default",NA
"82450",353931,"not default",NA
"82451",353932,"not default",NA
"82452",353942,"not default",NA
"82453",353949,"not default",NA
"82454",353959,"not default",NA
"82455",353960,"not default",NA
"82456",353966,"not default",NA
"82457",353967,"not default",NA
"82458",353969,"not default",NA
"82459",353976,"not default",NA
"82460",353982,"not default",NA
"82461",353983,"not default",NA
"82462",353984,"not default",NA
"82463",353987,"not default",NA
"82464",353991,"not default",NA
"82465",353994,"not default",NA
"82466",353995,"not default",NA
"82467",354000,"not default",NA
"82468",354002,"not default",NA
"82469",354003,"not default",NA
"82470",354014,"not default",NA
"82471",354016,"not default",NA
"82472",354024,"not default",NA
"82473",354025,"not default",NA
"82474",354027,"not default",NA
"82475",354030,"not default",NA
"82476",354032,"not default",NA
"82477",354034,"not default",NA
"82478",354037,"not default",NA
"82479",354044,"not default",NA
"82480",354046,"not default",NA
"82481",354050,"not default",NA
"82482",354051,"not default",NA
"82483",354059,"not default",NA
"82484",354060,"not default",NA
"82485",354061,"not default",NA
"82486",354062,"not default",NA
"82487",354063,"not default",NA
"82488",354065,"not default",NA
"82489",354067,"not default",NA
"82490",354069,"not default",NA
"82491",354071,"not default",NA
"82492",354073,"not default",NA
"82493",354074,"not default",NA
"82494",354075,"not default",NA
"82495",354076,"not default",NA
"82496",354077,"not default",NA
"82497",354078,"not default",NA
"82498",354081,"not default",NA
"82499",354083,"not default",NA
"82500",354089,"not default",NA
"82501",354091,"not default",NA
"82502",354092,"not default",NA
"82503",354094,"not default",NA
"82504",354095,"not default",NA
"82505",354098,"not default",NA
"82506",354100,"not default",NA
"82507",354106,"not default",NA
"82508",354117,"not default",NA
"82509",354122,"not default",NA
"82510",354124,"not default",NA
"82511",354126,"not default",NA
"82512",354127,"not default",NA
"82513",354128,"not default",NA
"82514",354132,"not default",NA
"82515",354134,"not default",NA
"82516",354138,"not default",NA
"82517",354139,"not default",NA
"82518",354142,"not default",NA
"82519",354154,"not default",NA
"82520",354162,"not default",NA
"82521",354166,"not default",NA
"82522",354168,"not default",NA
"82523",354171,"not default",NA
"82524",354174,"not default",NA
"82525",354176,"not default",NA
"82526",354177,"not default",NA
"82527",354182,"not default",NA
"82528",354183,"not default",NA
"82529",354184,"not default",NA
"82530",354187,"not default",NA
"82531",354196,"not default",NA
"82532",354197,"not default",NA
"82533",354199,"not default",NA
"82534",354201,"not default",NA
"82535",354208,"not default",NA
"82536",354219,"not default",NA
"82537",354221,"not default",NA
"82538",354227,"not default",NA
"82539",354231,"not default",NA
"82540",354233,"not default",NA
"82541",354234,"not default",NA
"82542",354239,"not default",NA
"82543",354244,"not default",NA
"82544",354248,"not default",NA
"82545",354259,"not default",NA
"82546",354263,"not default",NA
"82547",354265,"not default",NA
"82548",354266,"not default",NA
"82549",354269,"not default",NA
"82550",354271,"not default",NA
"82551",354275,"not default",NA
"82552",354276,"not default",NA
"82553",354277,"not default",NA
"82554",354281,"default",2012-06-01
"82555",354285,"not default",NA
"82556",354293,"not default",NA
"82557",354294,"not default",NA
"82558",354296,"not default",NA
"82559",354303,"not default",NA
"82560",354312,"not default",NA
"82561",354313,"not default",NA
"82562",354317,"not default",NA
"82563",354320,"not default",NA
"82564",354330,"default",2012-06-01
"82565",354331,"not default",NA
"82566",354337,"not default",NA
"82567",354340,"not default",NA
"82568",354342,"not default",NA
"82569",354345,"not default",NA
"82570",354348,"not default",NA
"82571",354351,"not default",NA
"82572",354357,"not default",NA
"82573",354358,"default",2012-03-01
"82574",354361,"not default",NA
"82575",354367,"not default",NA
"82576",354370,"not default",NA
"82577",354371,"not default",NA
"82578",354373,"not default",NA
"82579",354374,"not default",NA
"82580",354380,"not default",NA
"82581",354382,"not default",NA
"82582",354383,"not default",NA
"82583",354387,"not default",NA
"82584",354388,"not default",NA
"82585",354392,"not default",NA
"82586",354402,"not default",NA
"82587",354404,"not default",NA
"82588",354409,"not default",NA
"82589",354413,"not default",NA
"82590",354421,"not default",NA
"82591",354424,"not default",NA
"82592",354426,"not default",NA
"82593",354430,"not default",NA
"82594",354431,"not default",NA
"82595",354434,"not default",NA
"82596",354436,"not default",NA
"82597",354439,"not default",NA
"82598",354440,"not default",NA
"82599",354442,"not default",NA
"82600",354449,"not default",NA
"82601",354451,"not default",NA
"82602",354452,"not default",NA
"82603",354455,"not default",NA
"82604",354459,"not default",NA
"82605",354477,"not default",NA
"82606",354482,"not default",NA
"82607",354485,"not default",NA
"82608",354492,"not default",NA
"82609",354495,"not default",NA
"82610",354498,"not default",NA
"82611",354499,"not default",NA
"82612",354505,"not default",NA
"82613",354506,"not default",NA
"82614",354507,"not default",NA
"82615",354510,"not default",NA
"82616",354511,"not default",NA
"82617",354516,"not default",NA
"82618",354517,"not default",NA
"82619",354527,"not default",NA
"82620",354528,"not default",NA
"82621",354531,"not default",NA
"82622",354532,"not default",NA
"82623",354534,"not default",NA
"82624",354535,"not default",NA
"82625",354537,"not default",NA
"82626",354538,"not default",NA
"82627",354549,"not default",NA
"82628",354554,"not default",NA
"82629",354557,"not default",NA
"82630",354558,"not default",NA
"82631",354561,"not default",NA
"82632",354563,"not default",NA
"82633",354568,"not default",NA
"82634",354569,"not default",NA
"82635",354571,"not default",NA
"82636",354572,"not default",NA
"82637",354573,"not default",NA
"82638",354578,"not default",NA
"82639",354582,"not default",NA
"82640",354583,"not default",NA
"82641",354587,"not default",NA
"82642",354590,"not default",NA
"82643",354595,"not default",NA
"82644",354597,"not default",NA
"82645",354598,"not default",NA
"82646",354601,"not default",NA
"82647",354603,"not default",NA
"82648",354604,"not default",NA
"82649",354605,"not default",NA
"82650",354607,"not default",NA
"82651",354608,"not default",NA
"82652",354610,"not default",NA
"82653",354613,"not default",NA
"82654",354617,"not default",NA
"82655",354620,"not default",NA
"82656",354622,"not default",NA
"82657",354626,"not default",NA
"82658",354628,"not default",NA
"82659",354632,"not default",NA
"82660",354640,"not default",NA
"82661",354642,"not default",NA
"82662",354644,"not default",NA
"82663",354646,"not default",NA
"82664",354650,"not default",NA
"82665",354651,"not default",NA
"82666",354653,"not default",NA
"82667",354655,"not default",NA
"82668",354658,"not default",NA
"82669",354659,"not default",NA
"82670",354660,"not default",NA
"82671",354661,"not default",NA
"82672",354664,"not default",NA
"82673",354665,"not default",NA
"82674",354666,"default",2012-11-01
"82675",354668,"not default",NA
"82676",354670,"not default",NA
"82677",354674,"default",2012-06-01
"82678",354676,"not default",NA
"82679",354680,"not default",NA
"82680",354681,"not default",NA
"82681",354682,"default",2012-06-01
"82682",354683,"not default",NA
"82683",354685,"not default",NA
"82684",354690,"not default",NA
"82685",354691,"not default",NA
"82686",354694,"not default",NA
"82687",354695,"not default",NA
"82688",354697,"not default",NA
"82689",354698,"not default",NA
"82690",354700,"not default",NA
"82691",354701,"not default",NA
"82692",354702,"not default",NA
"82693",354708,"not default",NA
"82694",354709,"not default",NA
"82695",354717,"not default",NA
"82696",354718,"not default",NA
"82697",354720,"not default",NA
"82698",354723,"not default",NA
"82699",354725,"not default",NA
"82700",354726,"not default",NA
"82701",354727,"not default",NA
"82702",354732,"not default",NA
"82703",354735,"not default",NA
"82704",354743,"not default",NA
"82705",354746,"not default",NA
"82706",354749,"not default",NA
"82707",354750,"not default",NA
"82708",354754,"not default",NA
"82709",354757,"not default",NA
"82710",354765,"not default",NA
"82711",354769,"not default",NA
"82712",354771,"not default",NA
"82713",354776,"not default",NA
"82714",354778,"not default",NA
"82715",354787,"not default",NA
"82716",354791,"not default",NA
"82717",354796,"not default",NA
"82718",354798,"not default",NA
"82719",354801,"not default",NA
"82720",354803,"not default",NA
"82721",354805,"not default",NA
"82722",354811,"not default",NA
"82723",354815,"not default",NA
"82724",354817,"not default",NA
"82725",354818,"not default",NA
"82726",354820,"not default",NA
"82727",354822,"default",2012-07-01
"82728",354823,"not default",NA
"82729",354824,"not default",NA
"82730",354827,"not default",NA
"82731",354831,"not default",NA
"82732",354836,"not default",NA
"82733",354843,"not default",NA
"82734",354845,"not default",NA
"82735",354847,"not default",NA
"82736",354852,"not default",NA
"82737",354857,"not default",NA
"82738",354864,"not default",NA
"82739",354866,"not default",NA
"82740",354871,"not default",NA
"82741",354873,"not default",NA
"82742",354876,"not default",NA
"82743",354879,"not default",NA
"82744",354880,"not default",NA
"82745",354883,"not default",NA
"82746",354884,"not default",NA
"82747",354886,"not default",NA
"82748",354895,"not default",NA
"82749",354896,"not default",NA
"82750",354898,"not default",NA
"82751",354902,"not default",NA
"82752",354905,"not default",NA
"82753",354906,"not default",NA
"82754",354909,"not default",NA
"82755",354912,"not default",NA
"82756",354913,"not default",NA
"82757",354916,"not default",NA
"82758",354918,"not default",NA
"82759",354920,"not default",NA
"82760",354922,"not default",NA
"82761",354924,"not default",NA
"82762",354926,"not default",NA
"82763",354927,"not default",NA
"82764",354928,"not default",NA
"82765",354932,"not default",NA
"82766",354936,"not default",NA
"82767",354937,"not default",NA
"82768",354940,"not default",NA
"82769",354942,"not default",NA
"82770",354951,"not default",NA
"82771",354954,"not default",NA
"82772",354959,"not default",NA
"82773",354960,"not default",NA
"82774",354961,"not default",NA
"82775",354963,"not default",NA
"82776",354964,"not default",NA
"82777",354965,"not default",NA
"82778",354968,"not default",NA
"82779",354969,"not default",NA
"82780",354973,"not default",NA
"82781",354977,"not default",NA
"82782",354978,"not default",NA
"82783",354981,"not default",NA
"82784",354989,"not default",NA
"82785",354990,"not default",NA
"82786",354993,"not default",NA
"82787",354994,"not default",NA
"82788",354995,"not default",NA
"82789",354998,"not default",NA
"82790",355002,"not default",NA
"82791",355005,"default",2012-06-01
"82792",355009,"not default",NA
"82793",355010,"not default",NA
"82794",355011,"default",2012-06-01
"82795",355013,"not default",NA
"82796",355014,"not default",NA
"82797",355015,"not default",NA
"82798",355019,"not default",NA
"82799",355023,"not default",NA
"82800",355026,"not default",NA
"82801",355029,"default",2012-06-01
"82802",355032,"not default",NA
"82803",355037,"not default",NA
"82804",355039,"not default",NA
"82805",355040,"not default",NA
"82806",355044,"not default",NA
"82807",355048,"not default",NA
"82808",355057,"not default",NA
"82809",355059,"not default",NA
"82810",355066,"not default",NA
"82811",355069,"not default",NA
"82812",355070,"not default",NA
"82813",355072,"not default",NA
"82814",355073,"not default",NA
"82815",355074,"not default",NA
"82816",355078,"not default",NA
"82817",355081,"not default",NA
"82818",355091,"not default",NA
"82819",355092,"not default",NA
"82820",355095,"not default",NA
"82821",355101,"not default",NA
"82822",355108,"not default",NA
"82823",355113,"not default",NA
"82824",355114,"not default",NA
"82825",355115,"not default",NA
"82826",355119,"not default",NA
"82827",355120,"not default",NA
"82828",355127,"not default",NA
"82829",355136,"not default",NA
"82830",355141,"not default",NA
"82831",355147,"not default",NA
"82832",355153,"not default",NA
"82833",355159,"not default",NA
"82834",355160,"not default",NA
"82835",355161,"not default",NA
"82836",355164,"not default",NA
"82837",355167,"not default",NA
"82838",355169,"not default",NA
"82839",355174,"not default",NA
"82840",355180,"not default",NA
"82841",355201,"not default",NA
"82842",355204,"default",2012-10-01
"82843",355209,"not default",NA
"82844",355211,"not default",NA
"82845",355218,"not default",NA
"82846",355220,"not default",NA
"82847",355231,"not default",NA
"82848",355234,"not default",NA
"82849",355239,"not default",NA
"82850",355240,"not default",NA
"82851",355244,"not default",NA
"82852",355245,"default",2012-06-01
"82853",355255,"not default",NA
"82854",355257,"not default",NA
"82855",355259,"not default",NA
"82856",355264,"not default",NA
"82857",355268,"not default",NA
"82858",355269,"not default",NA
"82859",355271,"not default",NA
"82860",355280,"not default",NA
"82861",355283,"not default",NA
"82862",355292,"not default",NA
"82863",355298,"not default",NA
"82864",355302,"not default",NA
"82865",355304,"not default",NA
"82866",355305,"not default",NA
"82867",355311,"not default",NA
"82868",355312,"not default",NA
"82869",355314,"not default",NA
"82870",355317,"not default",NA
"82871",355324,"not default",NA
"82872",355325,"not default",NA
"82873",355327,"not default",NA
"82874",355330,"not default",NA
"82875",355333,"not default",NA
"82876",355334,"not default",NA
"82877",355335,"not default",NA
"82878",355336,"not default",NA
"82879",355345,"not default",NA
"82880",355353,"not default",NA
"82881",355358,"not default",NA
"82882",355363,"not default",NA
"82883",355366,"not default",NA
"82884",355369,"not default",NA
"82885",355378,"not default",NA
"82886",355381,"not default",NA
"82887",355384,"not default",NA
"82888",355388,"not default",NA
"82889",355392,"not default",NA
"82890",355393,"not default",NA
"82891",355409,"not default",NA
"82892",355416,"not default",NA
"82893",355418,"not default",NA
"82894",355420,"not default",NA
"82895",355421,"not default",NA
"82896",355423,"not default",NA
"82897",355424,"not default",NA
"82898",355425,"not default",NA
"82899",355426,"not default",NA
"82900",355428,"not default",NA
"82901",355431,"not default",NA
"82902",355432,"not default",NA
"82903",355433,"not default",NA
"82904",355434,"not default",NA
"82905",355435,"not default",NA
"82906",355436,"not default",NA
"82907",355439,"not default",NA
"82908",355440,"not default",NA
"82909",355442,"not default",NA
"82910",355443,"not default",NA
"82911",355452,"not default",NA
"82912",355453,"not default",NA
"82913",355455,"not default",NA
"82914",355457,"not default",NA
"82915",355462,"not default",NA
"82916",355463,"not default",NA
"82917",355464,"not default",NA
"82918",355468,"not default",NA
"82919",355470,"not default",NA
"82920",355473,"not default",NA
"82921",355479,"not default",NA
"82922",355484,"not default",NA
"82923",355485,"not default",NA
"82924",355487,"not default",NA
"82925",355488,"not default",NA
"82926",355489,"not default",NA
"82927",355490,"not default",NA
"82928",355491,"not default",NA
"82929",355499,"not default",NA
"82930",355500,"not default",NA
"82931",355501,"not default",NA
"82932",355503,"not default",NA
"82933",355504,"not default",NA
"82934",355506,"not default",NA
"82935",355511,"not default",NA
"82936",355512,"not default",NA
"82937",355513,"not default",NA
"82938",355519,"not default",NA
"82939",355522,"not default",NA
"82940",355525,"not default",NA
"82941",355528,"not default",NA
"82942",355529,"not default",NA
"82943",355532,"not default",NA
"82944",355534,"not default",NA
"82945",355539,"not default",NA
"82946",355546,"not default",NA
"82947",355551,"not default",NA
"82948",355570,"not default",NA
"82949",355572,"not default",NA
"82950",355573,"not default",NA
"82951",355575,"not default",NA
"82952",355579,"not default",NA
"82953",355586,"not default",NA
"82954",355590,"not default",NA
"82955",355597,"not default",NA
"82956",355610,"not default",NA
"82957",355613,"not default",NA
"82958",355614,"not default",NA
"82959",355622,"not default",NA
"82960",355627,"not default",NA
"82961",355630,"not default",NA
"82962",355637,"not default",NA
"82963",355646,"not default",NA
"82964",355647,"not default",NA
"82965",355651,"not default",NA
