"","X1","X2","X3"
"83617",358105,"not paid",NA
"83618",358109,"not paid",NA
"83619",358112,"not paid",NA
"83620",358115,"not paid",NA
"83621",358117,"not paid",NA
"83622",358120,"not paid",NA
"83623",358121,"not paid",NA
"83624",358123,"not paid",NA
"83625",358125,"not paid",NA
"83626",358127,"not paid",NA
"83627",358133,"not paid",NA
"83628",358138,"not paid",NA
"83629",358141,"not paid",NA
"83630",358154,"paid",2012-04-01
"83631",358160,"paid",2012-04-01
"83632",358166,"not paid",NA
"83633",358168,"not paid",NA
"83634",358170,"paid",2012-04-01
"83635",358177,"not paid",NA
"83636",358183,"not paid",NA
"83637",358184,"not paid",NA
"83638",358186,"not paid",NA
"83639",358187,"not paid",NA
"83640",358189,"not paid",NA
"83641",358192,"not paid",NA
"83642",358196,"not paid",NA
"83643",358197,"not paid",NA
"83644",358199,"not paid",NA
"83645",358203,"not paid",NA
"83646",358207,"not paid",NA
"83647",358213,"not paid",NA
"83648",358214,"not paid",NA
"83649",358217,"not paid",NA
"83650",358219,"not paid",NA
"83651",358221,"not paid",NA
"83652",358224,"not paid",NA
"83653",358225,"not paid",NA
"83654",358227,"not paid",NA
"83655",358228,"not paid",NA
"83656",358231,"not paid",NA
"83657",358232,"not paid",NA
"83658",358235,"not paid",NA
"83659",358237,"not paid",NA
"83660",358241,"not paid",NA
"83661",358243,"not paid",NA
"83662",358249,"not paid",NA
"83663",358254,"not paid",NA
"83664",358258,"not paid",NA
"83665",358261,"not paid",NA
"83666",358263,"not paid",NA
"83667",358264,"not paid",NA
"83668",358265,"not paid",NA
"83669",358266,"not paid",NA
"83670",358267,"not paid",NA
"83671",358270,"not paid",NA
"83672",358281,"not paid",NA
"83673",358283,"not paid",NA
"83674",358286,"not paid",NA
"83675",358287,"not paid",NA
"83676",358289,"not paid",NA
"83677",358293,"not paid",NA
"83678",358294,"not paid",NA
"83679",358295,"not paid",NA
"83680",358297,"not paid",NA
"83681",358300,"not paid",NA
"83682",358301,"not paid",NA
"83683",358302,"not paid",NA
"83684",358304,"not paid",NA
"83685",358306,"not paid",NA
"83686",358317,"not paid",NA
"83687",358325,"not paid",NA
"83688",358331,"not paid",NA
"83689",358337,"paid",2012-07-01
"83690",358338,"not paid",NA
"83691",358344,"not paid",NA
"83692",358353,"not paid",NA
"83693",358355,"not paid",NA
"83694",358359,"not paid",NA
"83695",358362,"not paid",NA
"83696",358364,"not paid",NA
"83697",358367,"not paid",NA
"83698",358371,"not paid",NA
"83699",358377,"paid",2012-04-01
"83700",358379,"paid",2012-04-01
"83701",358381,"not paid",NA
"83702",358383,"not paid",NA
"83703",358384,"not paid",NA
"83704",358385,"not paid",NA
"83705",358387,"paid",2012-04-01
"83706",358394,"paid",2012-04-01
"83707",358400,"not paid",NA
"83708",358404,"paid",2012-04-01
"83709",358405,"paid",2012-04-01
"83710",358406,"not paid",NA
"83711",358408,"not paid",NA
"83712",358410,"paid",2012-04-01
"83713",358411,"paid",2012-04-01
"83714",358412,"not paid",NA
"83715",358414,"not paid",NA
"83716",358415,"paid",2012-04-01
"83717",358416,"not paid",NA
"83718",358419,"not paid",NA
"83719",358420,"not paid",NA
"83720",358423,"not paid",NA
"83721",358426,"not paid",NA
"83722",358429,"not paid",NA
"83723",358431,"paid",2012-04-01
"83724",358435,"paid",2012-04-01
"83725",358437,"paid",2012-04-01
"83726",358438,"paid",2012-04-01
"83727",358442,"paid",2012-04-01
"83728",358444,"paid",2012-04-01
"83729",358445,"not paid",NA
"83730",358447,"not paid",NA
"83731",358448,"paid",2012-04-01
"83732",358449,"not paid",NA
"83733",358450,"paid",2012-04-01
"83734",358452,"paid",2012-05-01
"83735",358453,"paid",2012-04-01
"83736",358455,"not paid",NA
"83737",358457,"not paid",NA
"83738",358458,"not paid",NA
"83739",358459,"not paid",NA
"83740",358461,"not paid",NA
"83741",358464,"not paid",NA
"83742",358466,"not paid",NA
"83743",358467,"not paid",NA
"83744",358468,"paid",2012-04-01
"83745",358469,"not paid",NA
"83746",358472,"not paid",NA
"83747",358473,"not paid",NA
"83748",358474,"paid",2012-01-01
"83749",358478,"not paid",NA
"83750",358481,"not paid",NA
"83751",358491,"not paid",NA
"83752",358495,"not paid",NA
"83753",358498,"not paid",NA
"83754",358512,"not paid",NA
"83755",358513,"not paid",NA
"83756",358514,"not paid",NA
"83757",358517,"not paid",NA
"83758",358530,"not paid",NA
"83759",358531,"not paid",NA
"83760",358533,"not paid",NA
"83761",358536,"not paid",NA
"83762",358561,"not paid",NA
"83763",358564,"not paid",NA
"83764",358566,"not paid",NA
"83765",358567,"not paid",NA
"83766",358572,"not paid",NA
"83767",358577,"not paid",NA
"83768",358580,"not paid",NA
"83769",358581,"not paid",NA
"83770",358587,"not paid",NA
"83771",358595,"not paid",NA
"83772",358596,"not paid",NA
"83773",358615,"not paid",NA
"83774",358619,"not paid",NA
"83775",358620,"not paid",NA
"83776",358624,"not paid",NA
"83777",358625,"not paid",NA
"83778",358628,"paid",2012-06-01
"83779",358633,"not paid",NA
"83780",358639,"not paid",NA
"83781",358640,"not paid",NA
"83782",358644,"not paid",NA
"83783",358646,"not paid",NA
"83784",358647,"not paid",NA
"83785",358657,"not paid",NA
"83786",358662,"not paid",NA
"83787",358669,"not paid",NA
"83788",358681,"not paid",NA
"83789",358689,"not paid",NA
"83790",358691,"paid",2013-02-01
"83791",358698,"not paid",NA
"83792",358699,"not paid",NA
"83793",358701,"not paid",NA
"83794",358703,"not paid",NA
"83795",358711,"not paid",NA
"83796",358716,"not paid",NA
"83797",358719,"not paid",NA
"83798",358720,"not paid",NA
"83799",358733,"not paid",NA
"83800",358734,"not paid",NA
"83801",358735,"not paid",NA
"83802",358736,"not paid",NA
"83803",358737,"not paid",NA
"83804",358742,"paid",2012-04-01
"83805",358743,"not paid",NA
"83806",358746,"not paid",NA
"83807",358747,"paid",2012-04-01
"83808",358748,"paid",2012-04-01
"83809",358752,"not paid",NA
"83810",358753,"not paid",NA
"83811",358761,"not paid",NA
"83812",358766,"paid",2012-04-01
"83813",358771,"paid",2012-04-01
"83814",358772,"not paid",NA
"83815",358777,"not paid",NA
"83816",358778,"not paid",NA
"83817",358782,"not paid",NA
"83818",358790,"not paid",NA
"83819",358793,"not paid",NA
"83820",358795,"not paid",NA
"83821",358796,"paid",2012-04-01
"83822",358806,"not paid",NA
"83823",358808,"not paid",NA
"83824",358814,"not paid",NA
"83825",358819,"not paid",NA
"83826",358823,"not paid",NA
"83827",358827,"not paid",NA
"83828",358829,"not paid",NA
"83829",358833,"not paid",NA
"83830",358837,"not paid",NA
"83831",358842,"not paid",NA
"83832",358845,"not paid",NA
"83833",358847,"not paid",NA
"83834",358848,"not paid",NA
"83835",358853,"not paid",NA
"83836",358862,"not paid",NA
"83837",358863,"not paid",NA
"83838",358868,"not paid",NA
"83839",358871,"not paid",NA
"83840",358879,"not paid",NA
"83841",358880,"not paid",NA
"83842",358881,"not paid",NA
"83843",358888,"not paid",NA
"83844",358890,"not paid",NA
"83845",358897,"not paid",NA
"83846",358904,"not paid",NA
"83847",358905,"not paid",NA
"83848",358908,"not paid",NA
"83849",358911,"not paid",NA
"83850",358917,"not paid",NA
"83851",358918,"not paid",NA
"83852",358919,"not paid",NA
"83853",358923,"not paid",NA
"83854",358926,"not paid",NA
"83855",358927,"not paid",NA
"83856",358928,"not paid",NA
"83857",358929,"not paid",NA
"83858",358930,"not paid",NA
"83859",358931,"not paid",NA
"83860",358932,"not paid",NA
"83861",358938,"not paid",NA
"83862",358940,"not paid",NA
"83863",358941,"not paid",NA
"83864",358947,"not paid",NA
"83865",358948,"not paid",NA
"83866",358953,"not paid",NA
"83867",358955,"not paid",NA
"83868",358959,"not paid",NA
"83869",358967,"not paid",NA
"83870",358969,"not paid",NA
"83871",358977,"not paid",NA
"83872",358981,"not paid",NA
"83873",358982,"not paid",NA
"83874",358987,"not paid",NA
"83875",358989,"not paid",NA
"83876",358995,"not paid",NA
"83877",358996,"not paid",NA
"83878",359003,"not paid",NA
"83879",359004,"not paid",NA
"83880",359007,"not paid",NA
"83881",359011,"not paid",NA
"83882",359012,"not paid",NA
"83883",359018,"not paid",NA
"83884",359021,"not paid",NA
"83885",359022,"not paid",NA
"83886",359029,"not paid",NA
"83887",359032,"not paid",NA
"83888",359033,"not paid",NA
"83889",359034,"not paid",NA
"83890",359038,"not paid",NA
"83891",359042,"not paid",NA
"83892",359054,"not paid",NA
"83893",359056,"not paid",NA
"83894",359061,"not paid",NA
"83895",359063,"not paid",NA
"83896",359072,"not paid",NA
"83897",359075,"not paid",NA
"83898",359077,"paid",2012-02-01
"83899",359098,"not paid",NA
"83900",359102,"not paid",NA
"83901",359104,"not paid",NA
"83902",359107,"not paid",NA
"83903",359111,"not paid",NA
"83904",359116,"not paid",NA
"83905",359118,"not paid",NA
"83906",359119,"not paid",NA
"83907",359123,"not paid",NA
"83908",359124,"not paid",NA
"83909",359125,"not paid",NA
"83910",359126,"not paid",NA
"83911",359127,"not paid",NA
"83912",359131,"not paid",NA
"83913",359132,"not paid",NA
"83914",359135,"not paid",NA
"83915",359136,"not paid",NA
"83916",359141,"not paid",NA
"83917",359145,"not paid",NA
"83918",359147,"not paid",NA
"83919",359152,"not paid",NA
"83920",359156,"not paid",NA
"83921",359160,"not paid",NA
"83922",359163,"not paid",NA
"83923",359170,"not paid",NA
"83924",359171,"not paid",NA
"83925",359172,"not paid",NA
"83926",359177,"paid",2012-05-01
"83927",359179,"not paid",NA
"83928",359182,"not paid",NA
"83929",359186,"paid",2012-04-01
"83930",359189,"not paid",NA
"83931",359197,"not paid",NA
"83932",359199,"not paid",NA
"83933",359202,"not paid",NA
"83934",359204,"not paid",NA
"83935",359208,"not paid",NA
"83936",359209,"not paid",NA
"83937",359212,"not paid",NA
"83938",359214,"not paid",NA
"83939",359217,"not paid",NA
"83940",359218,"not paid",NA
"83941",359220,"not paid",NA
"83942",359227,"not paid",NA
"83943",359231,"not paid",NA
"83944",359232,"not paid",NA
"83945",359237,"not paid",NA
"83946",359238,"not paid",NA
"83947",359239,"not paid",NA
"83948",359240,"not paid",NA
"83949",359242,"not paid",NA
"83950",359253,"not paid",NA
"83951",359254,"not paid",NA
"83952",359261,"not paid",NA
"83953",359266,"not paid",NA
"83954",359267,"not paid",NA
"83955",359287,"not paid",NA
"83956",359291,"not paid",NA
"83957",359295,"not paid",NA
"83958",359308,"not paid",NA
"83959",359315,"not paid",NA
"83960",359316,"not paid",NA
"83961",359318,"not paid",NA
"83962",359322,"not paid",NA
"83963",359332,"not paid",NA
"83964",359340,"not paid",NA
"83965",359342,"not paid",NA
"83966",359348,"not paid",NA
"83967",359351,"not paid",NA
"83968",359354,"not paid",NA
"83969",359356,"not paid",NA
"83970",359357,"not paid",NA
"83971",359359,"not paid",NA
"83972",359361,"paid",2012-04-01
"83973",359363,"not paid",NA
"83974",359368,"not paid",NA
"83975",359369,"not paid",NA
"83976",359372,"paid",2012-06-01
"83977",359374,"not paid",NA
"83978",359385,"not paid",NA
"83979",359386,"not paid",NA
"83980",359387,"not paid",NA
"83981",359389,"not paid",NA
"83982",359391,"not paid",NA
"83983",359395,"not paid",NA
"83984",359396,"not paid",NA
"83985",359402,"not paid",NA
"83986",359404,"not paid",NA
"83987",359407,"not paid",NA
"83988",359411,"not paid",NA
"83989",359413,"not paid",NA
"83990",359418,"not paid",NA
"83991",359424,"not paid",NA
"83992",359425,"not paid",NA
"83993",359429,"not paid",NA
"83994",359432,"not paid",NA
"83995",359436,"not paid",NA
"83996",359439,"not paid",NA
"83997",359443,"not paid",NA
"83998",359444,"not paid",NA
"83999",359445,"not paid",NA
"84000",359446,"paid",2012-04-01
"84001",359447,"not paid",NA
"84002",359450,"not paid",NA
"84003",359451,"not paid",NA
"84004",359454,"not paid",NA
"84005",359455,"not paid",NA
"84006",359456,"paid",2012-04-01
"84007",359457,"not paid",NA
"84008",359458,"not paid",NA
"84009",359465,"not paid",NA
"84010",359466,"paid",2012-04-01
"84011",359467,"not paid",NA
"84012",359470,"not paid",NA
"84013",359471,"not paid",NA
"84014",359473,"paid",2012-04-01
"84015",359474,"not paid",NA
"84016",359479,"not paid",NA
"84017",359480,"not paid",NA
"84018",359481,"not paid",NA
"84019",359484,"paid",2012-04-01
"84020",359485,"not paid",NA
"84021",359486,"not paid",NA
"84022",359487,"not paid",NA
"84023",359488,"paid",2012-04-01
"84024",359489,"not paid",NA
"84025",359495,"not paid",NA
"84026",359496,"not paid",NA
"84027",359502,"not paid",NA
"84028",359503,"not paid",NA
"84029",359507,"not paid",NA
"84030",359509,"paid",2012-04-01
"84031",359511,"not paid",NA
"84032",359521,"not paid",NA
"84033",359522,"not paid",NA
"84034",359524,"not paid",NA
"84035",359525,"not paid",NA
"84036",359526,"not paid",NA
"84037",359528,"not paid",NA
"84038",359530,"paid",2012-04-01
"84039",359533,"not paid",NA
"84040",359539,"paid",2012-04-01
"84041",359545,"not paid",NA
"84042",359548,"paid",2012-04-01
"84043",359554,"not paid",NA
"84044",359556,"not paid",NA
"84045",359558,"not paid",NA
"84046",359559,"not paid",NA
"84047",359560,"not paid",NA
"84048",359561,"not paid",NA
"84049",359563,"not paid",NA
"84050",359566,"not paid",NA
"84051",359572,"not paid",NA
"84052",359573,"paid",2012-04-01
"84053",359575,"not paid",NA
"84054",359577,"not paid",NA
"84055",359581,"not paid",NA
"84056",359582,"not paid",NA
"84057",359584,"not paid",NA
"84058",359590,"not paid",NA
"84059",359596,"not paid",NA
"84060",359598,"paid",2012-04-01
"84061",359603,"not paid",NA
"84062",359605,"not paid",NA
"84063",359606,"not paid",NA
"84064",359616,"not paid",NA
"84065",359619,"not paid",NA
"84066",359623,"not paid",NA
"84067",359625,"not paid",NA
"84068",359629,"not paid",NA
"84069",359639,"not paid",NA
"84070",359641,"not paid",NA
"84071",359642,"not paid",NA
"84072",359644,"not paid",NA
"84073",359649,"not paid",NA
"84074",359656,"paid",2012-04-01
"84075",359661,"not paid",NA
"84076",359662,"not paid",NA
"84077",359665,"not paid",NA
"84078",359668,"not paid",NA
"84079",359670,"not paid",NA
"84080",359671,"not paid",NA
"84081",359673,"not paid",NA
"84082",359676,"not paid",NA
"84083",359680,"not paid",NA
"84084",359684,"not paid",NA
"84085",359686,"not paid",NA
"84086",359689,"not paid",NA
"84087",359691,"not paid",NA
"84088",359692,"not paid",NA
"84089",359694,"not paid",NA
"84090",359695,"not paid",NA
"84091",359697,"not paid",NA
"84092",359698,"not paid",NA
"84093",359701,"not paid",NA
"84094",359705,"not paid",NA
"84095",359707,"not paid",NA
"84096",359709,"paid",2012-04-01
"84097",359711,"not paid",NA
"84098",359712,"not paid",NA
"84099",359714,"not paid",NA
"84100",359715,"not paid",NA
"84101",359716,"not paid",NA
"84102",359718,"paid",2012-04-01
"84103",359719,"not paid",NA
"84104",359725,"not paid",NA
"84105",359728,"not paid",NA
"84106",359729,"not paid",NA
"84107",359732,"not paid",NA
"84108",359737,"paid",2012-04-01
"84109",359748,"not paid",NA
"84110",359756,"not paid",NA
"84111",359758,"not paid",NA
"84112",359765,"not paid",NA
"84113",359772,"not paid",NA
"84114",359774,"not paid",NA
"84115",359775,"not paid",NA
"84116",359784,"not paid",NA
"84117",359791,"not paid",NA
"84118",359803,"not paid",NA
"84119",359807,"not paid",NA
"84120",359808,"not paid",NA
"84121",359811,"not paid",NA
"84122",359829,"not paid",NA
"84123",359830,"not paid",NA
"84124",359833,"not paid",NA
"84125",359836,"not paid",NA
"84126",359842,"not paid",NA
"84127",359851,"not paid",NA
"84128",359854,"not paid",NA
"84129",359855,"not paid",NA
"84130",359864,"paid",2015-01-01
"84131",359865,"not paid",NA
"84132",359866,"not paid",NA
"84133",359868,"not paid",NA
"84134",359870,"not paid",NA
"84135",359876,"not paid",NA
"84136",359877,"not paid",NA
"84137",359883,"not paid",NA
"84138",359887,"not paid",NA
"84139",359889,"not paid",NA
"84140",359893,"not paid",NA
"84141",359901,"not paid",NA
"84142",359902,"not paid",NA
"84143",359904,"not paid",NA
"84144",359905,"not paid",NA
"84145",359907,"not paid",NA
"84146",359908,"not paid",NA
"84147",359912,"not paid",NA
"84148",359919,"not paid",NA
"84149",359920,"not paid",NA
"84150",359921,"not paid",NA
"84151",359929,"not paid",NA
"84152",359932,"not paid",NA
"84153",359939,"not paid",NA
"84154",359943,"not paid",NA
"84155",359946,"not paid",NA
"84156",359955,"not paid",NA
"84157",359959,"not paid",NA
"84158",359960,"not paid",NA
"84159",359964,"not paid",NA
"84160",359965,"paid",2012-04-01
"84161",359967,"not paid",NA
"84162",359968,"not paid",NA
"84163",359972,"not paid",NA
"84164",359977,"not paid",NA
"84165",359978,"not paid",NA
"84166",359984,"not paid",NA
"84167",359987,"not paid",NA
"84168",359994,"paid",2012-04-01
"84169",359996,"not paid",NA
"84170",359997,"not paid",NA
"84171",359998,"not paid",NA
"84172",359999,"not paid",NA
"84173",360000,"not paid",NA
"84174",360001,"not paid",NA
"84175",360002,"paid",2012-04-01
"84176",360005,"not paid",NA
"84177",360007,"not paid",NA
"84178",360008,"not paid",NA
"84179",360014,"paid",2012-04-01
"84180",360015,"not paid",NA
"84181",360016,"not paid",NA
"84182",360025,"not paid",NA
"84183",360029,"not paid",NA
"84184",360033,"not paid",NA
"84185",360034,"not paid",NA
"84186",360035,"not paid",NA
"84187",360039,"not paid",NA
"84188",360041,"not paid",NA
"84189",360046,"not paid",NA
"84190",360057,"not paid",NA
"84191",360060,"not paid",NA
"84192",360062,"not paid",NA
"84193",360064,"not paid",NA
"84194",360066,"not paid",NA
"84195",360070,"not paid",NA
"84196",360072,"not paid",NA
"84197",360076,"paid",2014-01-01
"84198",360077,"not paid",NA
"84199",360078,"not paid",NA
"84200",360081,"not paid",NA
"84201",360084,"not paid",NA
"84202",360087,"not paid",NA
"84203",360088,"not paid",NA
"84204",360094,"not paid",NA
"84205",360096,"not paid",NA
"84206",360097,"not paid",NA
"84207",360098,"not paid",NA
"84208",360104,"not paid",NA
"84209",360105,"not paid",NA
"84210",360106,"not paid",NA
"84211",360107,"not paid",NA
"84212",360108,"not paid",NA
"84213",360111,"not paid",NA
"84214",360114,"not paid",NA
"84215",360122,"not paid",NA
"84216",360124,"not paid",NA
"84217",360126,"not paid",NA
"84218",360128,"not paid",NA
"84219",360133,"not paid",NA
"84220",360137,"not paid",NA
"84221",360139,"not paid",NA
"84222",360144,"not paid",NA
"84223",360147,"not paid",NA
"84224",360149,"not paid",NA
"84225",360150,"not paid",NA
"84226",360151,"not paid",NA
"84227",360152,"not paid",NA
"84228",360153,"not paid",NA
"84229",360155,"not paid",NA
"84230",360156,"not paid",NA
"84231",360160,"not paid",NA
"84232",360161,"paid",2012-04-01
"84233",360162,"not paid",NA
"84234",360163,"not paid",NA
"84235",360164,"not paid",NA
"84236",360166,"not paid",NA
"84237",360168,"not paid",NA
"84238",360169,"not paid",NA
"84239",360170,"not paid",NA
"84240",360175,"not paid",NA
"84241",360176,"not paid",NA
"84242",360177,"not paid",NA
"84243",360178,"not paid",NA
"84244",360180,"not paid",NA
"84245",360181,"paid",2012-04-01
"84246",360183,"paid",2012-03-01
"84247",360185,"not paid",NA
"84248",360187,"not paid",NA
"84249",360188,"paid",2012-04-01
"84250",360189,"not paid",NA
"84251",360192,"not paid",NA
"84252",360193,"not paid",NA
"84253",360197,"not paid",NA
"84254",360204,"paid",2012-04-01
"84255",360212,"paid",2012-04-01
"84256",360213,"not paid",NA
"84257",360214,"not paid",NA
"84258",360220,"not paid",NA
"84259",360226,"not paid",NA
"84260",360231,"not paid",NA
"84261",360232,"not paid",NA
"84262",360233,"not paid",NA
"84263",360240,"not paid",NA
"84264",360243,"not paid",NA
"84265",360244,"paid",2013-01-01
"84266",360248,"not paid",NA
"84267",360250,"not paid",NA
"84268",360251,"not paid",NA
"84269",360252,"not paid",NA
"84270",360254,"not paid",NA
"84271",360256,"not paid",NA
"84272",360259,"not paid",NA
"84273",360260,"not paid",NA
"84274",360262,"not paid",NA
"84275",360263,"paid",2012-04-01
"84276",360264,"not paid",NA
"84277",360265,"not paid",NA
"84278",360275,"paid",2012-04-01
"84279",360276,"not paid",NA
"84280",360277,"not paid",NA
"84281",360282,"not paid",NA
"84282",360286,"not paid",NA
"84283",360288,"not paid",NA
"84284",360290,"not paid",NA
"84285",360292,"not paid",NA
"84286",360294,"not paid",NA
"84287",360298,"not paid",NA
"84288",360300,"not paid",NA
"84289",360302,"not paid",NA
"84290",360305,"not paid",NA
"84291",360307,"not paid",NA
"84292",360311,"paid",2012-04-01
"84293",360313,"not paid",NA
"84294",360316,"not paid",NA
"84295",360320,"not paid",NA
"84296",360321,"not paid",NA
"84297",360326,"not paid",NA
"84298",360328,"not paid",NA
"84299",360329,"not paid",NA
"84300",360330,"not paid",NA
"84301",360331,"not paid",NA
"84302",360332,"not paid",NA
"84303",360333,"not paid",NA
"84304",360337,"not paid",NA
"84305",360338,"not paid",NA
"84306",360343,"not paid",NA
"84307",360348,"not paid",NA
"84308",360353,"not paid",NA
"84309",360358,"not paid",NA
"84310",360360,"not paid",NA
"84311",360367,"not paid",NA
"84312",360371,"not paid",NA
"84313",360372,"not paid",NA
"84314",360375,"not paid",NA
"84315",360376,"not paid",NA
"84316",360380,"not paid",NA
"84317",360384,"not paid",NA
"84318",360388,"not paid",NA
"84319",360390,"not paid",NA
"84320",360401,"not paid",NA
"84321",360402,"not paid",NA
"84322",360410,"paid",2012-03-01
"84323",360412,"not paid",NA
"84324",360414,"not paid",NA
"84325",360416,"not paid",NA
"84326",360419,"not paid",NA
"84327",360423,"not paid",NA
"84328",360424,"not paid",NA
"84329",360425,"not paid",NA
"84330",360428,"not paid",NA
"84331",360437,"not paid",NA
"84332",360438,"paid",2012-04-01
"84333",360439,"not paid",NA
"84334",360440,"not paid",NA
"84335",360441,"not paid",NA
"84336",360446,"not paid",NA
"84337",360450,"not paid",NA
"84338",360453,"not paid",NA
"84339",360456,"not paid",NA
"84340",360458,"not paid",NA
"84341",360463,"not paid",NA
"84342",360465,"not paid",NA
"84343",360467,"not paid",NA
"84344",360475,"not paid",NA
"84345",360477,"not paid",NA
"84346",360483,"not paid",NA
"84347",360493,"not paid",NA
"84348",360494,"not paid",NA
"84349",360496,"not paid",NA
"84350",360499,"not paid",NA
"84351",360506,"not paid",NA
"84352",360509,"not paid",NA
"84353",360510,"not paid",NA
"84354",360515,"not paid",NA
"84355",360517,"not paid",NA
"84356",360518,"not paid",NA
"84357",360519,"not paid",NA
"84358",360522,"not paid",NA
"84359",360523,"not paid",NA
"84360",360525,"not paid",NA
"84361",360529,"not paid",NA
"84362",360539,"not paid",NA
"84363",360541,"not paid",NA
"84364",360542,"not paid",NA
"84365",360543,"not paid",NA
"84366",360545,"not paid",NA
"84367",360546,"not paid",NA
"84368",360547,"not paid",NA
"84369",360550,"not paid",NA
"84370",360554,"not paid",NA
"84371",360556,"not paid",NA
"84372",360557,"not paid",NA
"84373",360570,"not paid",NA
"84374",360579,"paid",2012-04-01
"84375",360584,"not paid",NA
"84376",360588,"not paid",NA
"84377",360591,"not paid",NA
"84378",360592,"not paid",NA
"84379",360595,"not paid",NA
"84380",360597,"not paid",NA
"84381",360599,"not paid",NA
"84382",360605,"not paid",NA
"84383",360610,"not paid",NA
"84384",360612,"not paid",NA
"84385",360624,"not paid",NA
"84386",360625,"not paid",NA
"84387",360626,"not paid",NA
"84388",360627,"paid",2012-04-01
"84389",360630,"not paid",NA
"84390",360632,"not paid",NA
"84391",360633,"paid",2012-05-01
"84392",360637,"not paid",NA
"84393",360640,"not paid",NA
"84394",360651,"not paid",NA
"84395",360652,"not paid",NA
"84396",360671,"not paid",NA
"84397",360683,"not paid",NA
"84398",360686,"not paid",NA
"84399",360690,"not paid",NA
"84400",360692,"not paid",NA
"84401",360693,"not paid",NA
"84402",360695,"not paid",NA
"84403",360696,"not paid",NA
"84404",360699,"not paid",NA
"84405",360701,"paid",2012-11-01
"84406",360702,"not paid",NA
"84407",360704,"not paid",NA
"84408",360711,"not paid",NA
"84409",360716,"not paid",NA
"84410",360720,"not paid",NA
"84411",360724,"not paid",NA
"84412",360727,"not paid",NA
"84413",360728,"not paid",NA
"84414",360738,"not paid",NA
"84415",360741,"not paid",NA
"84416",360744,"not paid",NA
"84417",360759,"not paid",NA
"84418",360760,"not paid",NA
"84419",360762,"not paid",NA
"84420",360763,"not paid",NA
"84421",360770,"not paid",NA
"84422",360771,"not paid",NA
"84423",360772,"not paid",NA
"84424",360784,"not paid",NA
"84425",360785,"not paid",NA
"84426",360787,"not paid",NA
"84427",360788,"not paid",NA
"84428",360803,"not paid",NA
"84429",360813,"not paid",NA
"84430",360816,"not paid",NA
"84431",360819,"not paid",NA
"84432",360821,"not paid",NA
"84433",360824,"not paid",NA
"84434",360825,"not paid",NA
"84435",360827,"not paid",NA
"84436",360828,"not paid",NA
"84437",360834,"not paid",NA
"84438",360838,"not paid",NA
"84439",360839,"not paid",NA
"84440",360840,"not paid",NA
"84441",360841,"not paid",NA
"84442",360843,"not paid",NA
"84443",360845,"not paid",NA
"84444",360847,"not paid",NA
"84445",360849,"not paid",NA
"84446",360850,"not paid",NA
"84447",360854,"not paid",NA
"84448",360856,"not paid",NA
"84449",360857,"not paid",NA
"84450",360860,"not paid",NA
"84451",360866,"not paid",NA
"84452",360868,"not paid",NA
"84453",360869,"not paid",NA
"84454",360871,"not paid",NA
"84455",360876,"not paid",NA
"84456",360877,"not paid",NA
"84457",360888,"not paid",NA
"84458",360889,"paid",2012-04-01
"84459",360893,"not paid",NA
"84460",360894,"not paid",NA
"84461",360897,"not paid",NA
"84462",360900,"not paid",NA
"84463",360901,"not paid",NA
"84464",360908,"not paid",NA
"84465",360911,"not paid",NA
"84466",360916,"not paid",NA
"84467",360917,"not paid",NA
"84468",360920,"not paid",NA
"84469",360925,"not paid",NA
"84470",360928,"not paid",NA
"84471",360931,"not paid",NA
"84472",360935,"not paid",NA
"84473",360936,"not paid",NA
"84474",360938,"not paid",NA
"84475",360939,"not paid",NA
"84476",360942,"not paid",NA
"84477",360945,"not paid",NA
"84478",360949,"not paid",NA
"84479",360950,"not paid",NA
"84480",360952,"not paid",NA
"84481",360957,"not paid",NA
"84482",360958,"not paid",NA
"84483",360960,"not paid",NA
"84484",360961,"not paid",NA
"84485",360963,"not paid",NA
"84486",360965,"not paid",NA
"84487",360968,"not paid",NA
"84488",360972,"not paid",NA
"84489",360974,"not paid",NA
"84490",360977,"not paid",NA
"84491",360979,"not paid",NA
"84492",360980,"not paid",NA
"84493",360983,"not paid",NA
"84494",360986,"paid",2012-04-01
"84495",360994,"not paid",NA
"84496",360996,"not paid",NA
"84497",360998,"not paid",NA
"84498",361003,"not paid",NA
"84499",361007,"not paid",NA
"84500",361009,"paid",2012-04-01
"84501",361010,"not paid",NA
"84502",361012,"not paid",NA
"84503",361014,"not paid",NA
"84504",361016,"not paid",NA
"84505",361017,"not paid",NA
"84506",361019,"not paid",NA
"84507",361022,"not paid",NA
"84508",361024,"not paid",NA
"84509",361025,"paid",2013-01-01
"84510",361027,"not paid",NA
"84511",361031,"not paid",NA
"84512",361038,"not paid",NA
"84513",361040,"not paid",NA
"84514",361042,"not paid",NA
"84515",361043,"not paid",NA
"84516",361045,"not paid",NA
"84517",361047,"not paid",NA
"84518",361049,"not paid",NA
"84519",361052,"not paid",NA
"84520",361054,"paid",2012-04-01
"84521",361059,"not paid",NA
"84522",361060,"not paid",NA
"84523",361064,"paid",2012-04-01
"84524",361066,"paid",2012-04-01
"84525",361073,"paid",2012-04-01
"84526",361074,"not paid",NA
"84527",361077,"not paid",NA
"84528",361081,"not paid",NA
"84529",361089,"not paid",NA
"84530",361091,"not paid",NA
"84531",361095,"not paid",NA
